"target","variant","cause","domain","lambda"
"Pemba","BFL_domain","Asthma","Bohol",0.167052791519748
"Pemba","BFL_domain","Diarrhea/Dysentery","Bohol",0.0816513268642932
"Pemba","BFL_domain","Colorectal Cancer","Bohol",0.247048290184988
"Pemba","BFL_domain","Homicide","Bohol",0.15945174491522
"Pemba","BFL_domain","Breast Cancer","Bohol",0.201486011107377
"Pemba","BFL_domain","Leukemia/Lymphomas","Bohol",0.164616644203111
"Pemba","BFL_domain","Poisonings","Bohol",0.167590433736608
"Pemba","BFL_domain","Prostate Cancer","Bohol",0.250394549800052
"Pemba","BFL_domain","Esophageal Cancer","Bohol",0.335994649027728
"Pemba","BFL_domain","Stomach Cancer","Bohol",0.248865808498984
"Pemba","BFL_domain","Cirrhosis","Dar",0.183089399347116
"Pemba","BFL_domain","Epilepsy","Dar",0.195531934667985
"Pemba","BFL_domain","Pneumonia","Dar",0.0873389221333998
"Pemba","BFL_domain","COPD","Dar",0.168979760377869
"Pemba","BFL_domain","Acute Myocardial Infarction","Dar",0.0331100113629439
"Pemba","BFL_domain","Fires","Dar",0.142874658549888
"Pemba","BFL_domain","Renal Failure","Dar",0.122199749551368
"Pemba","BFL_domain","AIDS","Dar",0.18695482091908
"Pemba","BFL_domain","Lung Cancer","Dar",0.193155085880989
"Pemba","BFL_domain","Maternal","Dar",0.0245370568522462
"Pemba","BFL_domain","Drowning","Dar",0.0197144068266868
"Pemba","BFL_domain","Other Cardiovascular Diseases","Dar",0.186453912012889
"Pemba","BFL_domain","Other Non-communicable Diseases","Dar",0.0896389733832495
"Pemba","BFL_domain","Falls","Dar",0.0634102464153811
"Pemba","BFL_domain","Stroke","Dar",0.0653271008990371
"Pemba","BFL_domain","Road Traffic","Dar",0.195861387672635
"Pemba","BFL_domain","Bite of Venomous Animal","Dar",0
"Pemba","BFL_domain","Diabetes","Dar",0.0618134619932176
"Pemba","BFL_domain","Other Infectious Diseases","Dar",0.0287883330881322
"Pemba","BFL_domain","TB","Dar",0.108758134366201
"Pemba","BFL_domain","Suicide","Dar",0.16404270729263
"Pemba","BFL_domain","Other Injuries","Dar",0.0899020191222
"Pemba","BFL_domain","Cervical Cancer","Dar",0.200317882296204
"Pemba","BFL_domain","Malaria","Dar",0.238861744371433
"Pemba","BFL_domain","Asthma","Dar",0.167268000983607
"Pemba","BFL_domain","Diarrhea/Dysentery","Dar",0.083632824311717
"Pemba","BFL_domain","Colorectal Cancer","Dar",0.244697633266651
"Pemba","BFL_domain","Homicide","Dar",0.170544741437844
"Pemba","BFL_domain","Breast Cancer","Dar",0.199639607933504
"Pemba","BFL_domain","Leukemia/Lymphomas","Dar",0.170376294943493
"Pemba","BFL_domain","Poisonings","Dar",0.164062753272475
"Pemba","BFL_domain","Prostate Cancer","Dar",0.248854919576576
"Pemba","BFL_domain","Esophageal Cancer","Dar",0.329247696849899
"Pemba","BFL_domain","Stomach Cancer","Dar",0.246635376780444
"Pemba","BFL_domain","Cirrhosis","UP",0.20414707854939
"Pemba","BFL_domain","Epilepsy","UP",0.19801995578751
"Pemba","BFL_domain","Pneumonia","UP",0.416003874747152
"Pemba","BFL_domain","COPD","UP",0.235365905686392
"Pemba","BFL_domain","Acute Myocardial Infarction","UP",0.0371983938337516
"Pemba","BFL_domain","Fires","UP",0.143492407879467
"Pemba","BFL_domain","Renal Failure","UP",0.147767448135133
"Pemba","BFL_domain","AIDS","UP",0.191732406170414
"Pemba","BFL_domain","Lung Cancer","UP",0.196904679428642
"Pemba","BFL_domain","Maternal","UP",0.521893648561001
"Pemba","BFL_domain","Drowning","UP",0.470054608538065
"Pemba","BFL_domain","Other Cardiovascular Diseases","UP",0.208877607410858
"Pemba","BFL_domain","Other Non-communicable Diseases","UP",0.109617562018422
"Pemba","BFL_domain","Falls","UP",0.676514514776702
"Pemba","BFL_domain","Stroke","UP",0.127707549668444
"Pemba","BFL_domain","Road Traffic","UP",0.323610321358636
"Pemba","BFL_domain","Bite of Venomous Animal","UP",0.250253998349394
"Pemba","BFL_domain","Diabetes","UP",0.0663827066227275
"Pemba","BFL_domain","Other Infectious Diseases","UP",0.848216716354878
"Pemba","BFL_domain","TB","UP",0.0758196052124504
"Pemba","BFL_domain","Suicide","UP",0.168649589278438
"Pemba","BFL_domain","Other Injuries","UP",0.400734296290974
"Pemba","BFL_domain","Cervical Cancer","UP",0.201588675572956
"Pemba","BFL_domain","Malaria","UP",0.257000992881209
"Pemba","BFL_domain","Asthma","UP",0.163671369454198
"Pemba","BFL_domain","Diarrhea/Dysentery","UP",0.227910246342621
"Pemba","BFL_domain","Colorectal Cancer","UP",0
"Pemba","BFL_domain","Homicide","UP",0.181958128805721
"Pemba","BFL_domain","Breast Cancer","UP",0.204207705075051
"Pemba","BFL_domain","Leukemia/Lymphomas","UP",0.164089585576573
"Pemba","BFL_domain","Poisonings","UP",0.168541811089776
"Pemba","BFL_domain","Prostate Cancer","UP",0
"Pemba","BFL_domain","Esophageal Cancer","UP",0
"Pemba","BFL_domain","Stomach Cancer","UP",0
"Pemba","BFL_domain","Cirrhosis","Pemba",0
"Pemba","BFL_domain","Epilepsy","Pemba",0
"Pemba","BFL_domain","Pneumonia","Pemba",0.10229398572359
"Pemba","BFL_domain","COPD","Pemba",0
"Pemba","BFL_domain","Acute Myocardial Infarction","Pemba",0
"Pemba","BFL_domain","Fires","Pemba",0.141662697889583
"Pemba","BFL_domain","Renal Failure","Pemba",0
"Pemba","BFL_domain","AIDS","Pemba",0
"Pemba","BFL_domain","Lung Cancer","Pemba",0
"Pemba","BFL_domain","Maternal","Pemba",0.0276593392568079
"Pemba","BFL_domain","Drowning","Pemba",0.0196609245767055
"Pemba","BFL_domain","Other Cardiovascular Diseases","Pemba",0
"Pemba","BFL_domain","Other Non-communicable Diseases","Pemba",0.110262162938933
"Pemba","BFL_domain","Falls","Pemba",0.0622059004227843
"Pemba","BFL_domain","Stroke","Pemba",0
"Pemba","BFL_domain","Road Traffic","Pemba",0.0967693626389072
"Pemba","BFL_domain","Bite of Venomous Animal","Pemba",0
"Pemba","BFL_domain","Diabetes","Pemba",0.131252978787039
"Pemba","BFL_domain","Other Infectious Diseases","Pemba",0.028361588837873
"Pemba","BFL_domain","TB","Pemba",0.0694336476739598
"Pemba","BFL_domain","Suicide","Pemba",0.159646439226908
"Pemba","BFL_domain","Other Injuries","Pemba",0.0873929398966336
"Pemba","BFL_domain","Cervical Cancer","Pemba",0
"Pemba","BFL_domain","Malaria","Pemba",0.244232923145662
"Pemba","BFL_domain","Asthma","Pemba",0.161861764678549
"Pemba","BFL_domain","Diarrhea/Dysentery","Pemba",0.0799243695340931
"Pemba","BFL_domain","Colorectal Cancer","Pemba",0
"Pemba","BFL_domain","Homicide","Pemba",0.16136683721743
"Pemba","BFL_domain","Breast Cancer","Pemba",0
"Pemba","BFL_domain","Leukemia/Lymphomas","Pemba",0
"Pemba","BFL_domain","Poisonings","Pemba",0.168056524632128
"Pemba","BFL_domain","Prostate Cancer","Pemba",0
"Pemba","BFL_domain","Esophageal Cancer","Pemba",0
"Pemba","BFL_domain","Stomach Cancer","Pemba",0
"Pemba","BFL_mix","Cirrhosis","Mexico",0.195622008987196
"Pemba","BFL_mix","Epilepsy","Mexico",0.195276590209449
"Pemba","BFL_mix","Pneumonia","Mexico",0.0966927842014589
"Pemba","BFL_mix","COPD","Mexico",0.211875065363365
"Pemba","BFL_mix","Acute Myocardial Infarction","Mexico",0.061992819034714
"Pemba","BFL_mix","Fires","Mexico",0.141192604204936
"Pemba","BFL_mix","Renal Failure","Mexico",0.217600029895284
"Pemba","BFL_mix","AIDS","Mexico",0.253491198396124
"Pemba","BFL_mix","Lung Cancer","Mexico",0.210327033769297
"Pemba","BFL_mix","Maternal","Mexico",0.0302095900578481
"Pemba","BFL_mix","Drowning","Mexico",0
"Pemba","BFL_mix","Other Cardiovascular Diseases","Mexico",0.193593908147528
"Pemba","BFL_mix","Other Non-communicable Diseases","Mexico",0.103127491271393
"Pemba","BFL_mix","Falls","Mexico",0.0557179224702227
"Pemba","BFL_mix","Stroke","Mexico",0.0691751648714872
"Pemba","BFL_mix","Road Traffic","Mexico",0.0656808011339216
"Pemba","BFL_mix","Bite of Venomous Animal","Mexico",0.248463938173944
"Pemba","BFL_mix","Diabetes","Mexico",0.104131448876918
"Pemba","BFL_mix","Other Infectious Diseases","Mexico",0.0374408286566901
"Pemba","BFL_mix","TB","Mexico",0.0828711897724463
"Pemba","BFL_mix","Suicide","Mexico",0.162105111593697
"Pemba","BFL_mix","Other Injuries","Mexico",0.0938212277525596
"Pemba","BFL_mix","Cervical Cancer","Mexico",0.197723743019534
"Pemba","BFL_mix","Malaria","Mexico",0
"Pemba","BFL_mix","Asthma","Mexico",0.165894028099116
"Pemba","BFL_mix","Diarrhea/Dysentery","Mexico",0.067197171192586
"Pemba","BFL_mix","Colorectal Cancer","Mexico",0.256774914536374
"Pemba","BFL_mix","Homicide","Mexico",0.160311853164501
"Pemba","BFL_mix","Breast Cancer","Mexico",0.204104260007226
"Pemba","BFL_mix","Leukemia/Lymphomas","Mexico",0.312406478226536
"Pemba","BFL_mix","Poisonings","Mexico",0.166270658803267
"Pemba","BFL_mix","Prostate Cancer","Mexico",0.254370639928705
"Pemba","BFL_mix","Esophageal Cancer","Mexico",0
"Pemba","BFL_mix","Stomach Cancer","Mexico",0.249396191081641
"Pemba","BFL_mix","Cirrhosis","AP",0.215116244287976
"Pemba","BFL_mix","Epilepsy","AP",0.207256462195577
"Pemba","BFL_mix","Pneumonia","AP",0.291538801531995
"Pemba","BFL_mix","COPD","AP",0.219491896143267
"Pemba","BFL_mix","Acute Myocardial Infarction","AP",0.820542110150898
"Pemba","BFL_mix","Fires","AP",0.294595018657292
"Pemba","BFL_mix","Renal Failure","AP",0.346587525373478
"Pemba","BFL_mix","AIDS","AP",0.362711351336845
"Pemba","BFL_mix","Lung Cancer","AP",0.20279220629917
"Pemba","BFL_mix","Maternal","AP",0.356823701514817
"Pemba","BFL_mix","Drowning","AP",0.442317548055805
"Pemba","BFL_mix","Other Cardiovascular Diseases","AP",0.21908959732033
"Pemba","BFL_mix","Other Non-communicable Diseases","AP",0.730077632849025
"Pemba","BFL_mix","Falls","AP",0.0624473352965977
"Pemba","BFL_mix","Stroke","AP",0.668509170939357
"Pemba","BFL_mix","Road Traffic","AP",0.145843564517226
"Pemba","BFL_mix","Bite of Venomous Animal","AP",0.257407632033243
"Pemba","BFL_mix","Diabetes","AP",0.696458041911439
"Pemba","BFL_mix","Other Infectious Diseases","AP",0.0342365005573194
"Pemba","BFL_mix","TB","AP",0.558591229345506
"Pemba","BFL_mix","Suicide","AP",0.188865898545001
"Pemba","BFL_mix","Other Injuries","AP",0.244178039568983
"Pemba","BFL_mix","Cervical Cancer","AP",0.199409587947348
"Pemba","BFL_mix","Malaria","AP",0.258336264682163
"Pemba","BFL_mix","Asthma","AP",0.170527545046986
"Pemba","BFL_mix","Diarrhea/Dysentery","AP",0.563107978729726
"Pemba","BFL_mix","Colorectal Cancer","AP",0.24844919220058
"Pemba","BFL_mix","Homicide","AP",0.170917944405673
"Pemba","BFL_mix","Breast Cancer","AP",0.201434475756348
"Pemba","BFL_mix","Leukemia/Lymphomas","AP",0.168594951086345
"Pemba","BFL_mix","Poisonings","AP",0.164097108750362
"Pemba","BFL_mix","Prostate Cancer","AP",0.24908505225441
"Pemba","BFL_mix","Esophageal Cancer","AP",0.332481538115782
"Pemba","BFL_mix","Stomach Cancer","AP",0.2515615863346
"Pemba","BFL_mix","Cirrhosis","Bohol",0.192875866998411
"Pemba","BFL_mix","Epilepsy","Bohol",0.196747658052776
"Pemba","BFL_mix","Pneumonia","Bohol",0.037086972641425
"Pemba","BFL_mix","COPD","Bohol",0.169477101821899
"Pemba","BFL_mix","Acute Myocardial Infarction","Bohol",0.0389470073895601
"Pemba","BFL_mix","Fires","Bohol",0.13825714257558
"Pemba","BFL_mix","Renal Failure","Bohol",0.136507211985498
"Pemba","BFL_mix","AIDS","Bohol",0
"Pemba","BFL_mix","Lung Cancer","Bohol",0.197547983151633
"Pemba","BFL_mix","Maternal","Bohol",0.0197171311647568
"Pemba","BFL_mix","Drowning","Bohol",0.0191468374104612
"Pemba","BFL_mix","Other Cardiovascular Diseases","Bohol",0.190793902858852
"Pemba","BFL_mix","Other Non-communicable Diseases","Bohol",0.0390651108328025
"Pemba","BFL_mix","Falls","Bohol",0.0570540615880635
"Pemba","BFL_mix","Stroke","Bohol",0.0658435974974204
"Pemba","BFL_mix","Road Traffic","Bohol",0.0623809931817572
"Pemba","BFL_mix","Bite of Venomous Animal","Bohol",0.247631249983363
"Pemba","BFL_mix","Diabetes","Bohol",0.0444354933580471
"Pemba","BFL_mix","Other Infectious Diseases","Bohol",0.0316977109263013
"Pemba","BFL_mix","TB","Bohol",0.0915203075828709
"Pemba","BFL_mix","Suicide","Bohol",0.160038140637579
"Pemba","BFL_mix","Other Injuries","Bohol",0.0945856457005488
"Pemba","BFL_mix","Cervical Cancer","Bohol",0.202007272772917
"Pemba","BFL_mix","Malaria","Bohol",0
"Pemba","BFL_mix","Asthma","Bohol",0.167068996183989
"Pemba","BFL_mix","Diarrhea/Dysentery","Bohol",0.0665866036510733
"Pemba","BFL_mix","Colorectal Cancer","Bohol",0.242606533488771
"Pemba","BFL_mix","Homicide","Bohol",0.160932312279711
"Pemba","BFL_mix","Breast Cancer","Bohol",0.200969378028871
"Pemba","BFL_mix","Leukemia/Lymphomas","Bohol",0.17242634512316
"Pemba","BFL_mix","Poisonings","Bohol",0.166056668386479
"Pemba","BFL_mix","Prostate Cancer","Bohol",0.249835569581958
"Pemba","BFL_mix","Esophageal Cancer","Bohol",0.340360938393709
"Pemba","BFL_mix","Stomach Cancer","Bohol",0.252791767743834
"Pemba","BFL_mix","Cirrhosis","Dar",0.193497773640994
"Pemba","BFL_mix","Epilepsy","Dar",0.198897748250808
"Pemba","BFL_mix","Pneumonia","Dar",0.113876642378054
"Pemba","BFL_mix","COPD","Dar",0.167304695635922
"Pemba","BFL_mix","Acute Myocardial Infarction","Dar",0.0383360465608434
"Pemba","BFL_mix","Fires","Dar",0.142686316662997
"Pemba","BFL_mix","Renal Failure","Dar",0.140393246962158
"Pemba","BFL_mix","AIDS","Dar",0.190684878539828
"Pemba","BFL_mix","Lung Cancer","Dar",0.196211631516244
"Pemba","BFL_mix","Maternal","Dar",0.0225061114834418
"Pemba","BFL_mix","Drowning","Dar",0.0196903222182527
"Pemba","BFL_mix","Other Cardiovascular Diseases","Dar",0.191966027626933
"Pemba","BFL_mix","Other Non-communicable Diseases","Dar",0.0402913886896941
"Pemba","BFL_mix","Falls","Dar",0.0547633797635705
"Pemba","BFL_mix","Stroke","Dar",0.067822179775307
"Pemba","BFL_mix","Road Traffic","Dar",0.138924519624547
"Pemba","BFL_mix","Bite of Venomous Animal","Dar",0
"Pemba","BFL_mix","Diabetes","Dar",0.0550929107009809
"Pemba","BFL_mix","Other Infectious Diseases","Dar",0.031921009158464
"Pemba","BFL_mix","TB","Dar",0.114033924393752
"Pemba","BFL_mix","Suicide","Dar",0.163447978146256
"Pemba","BFL_mix","Other Injuries","Dar",0.0962559116554518
"Pemba","BFL_mix","Cervical Cancer","Dar",0.197525136627394
"Pemba","BFL_mix","Malaria","Dar",0.243862990855432
"Pemba","BFL_mix","Asthma","Dar",0.165667255196853
"Pemba","BFL_mix","Diarrhea/Dysentery","Dar",0.0691660440844066
"Pemba","BFL_mix","Colorectal Cancer","Dar",0.252169359774275
"Pemba","BFL_mix","Homicide","Dar",0.168347687617088
"Pemba","BFL_mix","Breast Cancer","Dar",0.196451269392739
"Pemba","BFL_mix","Leukemia/Lymphomas","Dar",0.174802087829653
"Pemba","BFL_mix","Poisonings","Dar",0.165029855087292
"Pemba","BFL_mix","Prostate Cancer","Dar",0.246708738234928
"Pemba","BFL_mix","Esophageal Cancer","Dar",0.327157523490509
"Pemba","BFL_mix","Stomach Cancer","Dar",0.246250454839925
"Pemba","BFL_mix","Cirrhosis","UP",0.202888106085423
"Pemba","BFL_mix","Epilepsy","UP",0.201821541291391
"Pemba","BFL_mix","Pneumonia","UP",0.423724654818598
"Pemba","BFL_mix","COPD","UP",0.231851241035547
"Pemba","BFL_mix","Acute Myocardial Infarction","UP",0.0401820168639843
"Pemba","BFL_mix","Fires","UP",0.141453818997998
"Pemba","BFL_mix","Renal Failure","UP",0.158911985783583
"Pemba","BFL_mix","AIDS","UP",0.193112571727202
"Pemba","BFL_mix","Lung Cancer","UP",0.193121145263655
"Pemba","BFL_mix","Maternal","UP",0.550401974698234
"Pemba","BFL_mix","Drowning","UP",0.49971681540118
"Pemba","BFL_mix","Other Cardiovascular Diseases","UP",0.204556564046357
"Pemba","BFL_mix","Other Non-communicable Diseases","UP",0.0467635689798528
"Pemba","BFL_mix","Falls","UP",0.715608828773971
"Pemba","BFL_mix","Stroke","UP",0.128649886916429
"Pemba","BFL_mix","Road Traffic","UP",0.523096903741387
"Pemba","BFL_mix","Bite of Venomous Animal","UP",0.246497179809449
"Pemba","BFL_mix","Diabetes","UP",0.04809332929993
"Pemba","BFL_mix","Other Infectious Diseases","UP",0.832414546668972
"Pemba","BFL_mix","TB","UP",0.0802221742579753
"Pemba","BFL_mix","Suicide","UP",0.168148803580494
"Pemba","BFL_mix","Other Injuries","UP",0.375337999701954
"Pemba","BFL_mix","Cervical Cancer","UP",0.203334259632806
"Pemba","BFL_mix","Malaria","UP",0.256186813166006
"Pemba","BFL_mix","Asthma","UP",0.166216255334155
"Pemba","BFL_mix","Diarrhea/Dysentery","UP",0.167497360733775
"Pemba","BFL_mix","Colorectal Cancer","UP",0
"Pemba","BFL_mix","Homicide","UP",0.178740284930729
"Pemba","BFL_mix","Breast Cancer","UP",0.197040616814815
"Pemba","BFL_mix","Leukemia/Lymphomas","UP",0.171770137734306
"Pemba","BFL_mix","Poisonings","UP",0.171494965522873
"Pemba","BFL_mix","Prostate Cancer","UP",0
"Pemba","BFL_mix","Esophageal Cancer","UP",0
"Pemba","BFL_mix","Stomach Cancer","UP",0
"Pemba","BFL_mix","Cirrhosis","Pemba",0
"Pemba","BFL_mix","Epilepsy","Pemba",0
"Pemba","BFL_mix","Pneumonia","Pemba",0.0370801444284696
"Pemba","BFL_mix","COPD","Pemba",0
"Pemba","BFL_mix","Acute Myocardial Infarction","Pemba",0
"Pemba","BFL_mix","Fires","Pemba",0.141815098901197
"Pemba","BFL_mix","Renal Failure","Pemba",0
"Pemba","BFL_mix","AIDS","Pemba",0
"Pemba","BFL_mix","Lung Cancer","Pemba",0
"Pemba","BFL_mix","Maternal","Pemba",0.0203414910809023
"Pemba","BFL_mix","Drowning","Pemba",0.019128476914301
"Pemba","BFL_mix","Other Cardiovascular Diseases","Pemba",0
"Pemba","BFL_mix","Other Non-communicable Diseases","Pemba",0.0406748073772323
"Pemba","BFL_mix","Falls","Pemba",0.0544084721075749
"Pemba","BFL_mix","Stroke","Pemba",0
"Pemba","BFL_mix","Road Traffic","Pemba",0.0640732178011617
"Pemba","BFL_mix","Bite of Venomous Animal","Pemba",0
"Pemba","BFL_mix","Diabetes","Pemba",0.0517887758526847
"Pemba","BFL_mix","Other Infectious Diseases","Pemba",0.0322894040322534
"Pemba","BFL_mix","TB","Pemba",0.0727611746474496
"Pemba","BFL_mix","Suicide","Pemba",0.157394067496972
"Pemba","BFL_mix","Other Injuries","Pemba",0.0958211756205027
"Pemba","BFL_mix","Cervical Cancer","Pemba",0
"Pemba","BFL_mix","Malaria","Pemba",0.2416139312964
"Pemba","BFL_mix","Asthma","Pemba",0.164625920138901
"Pemba","BFL_mix","Diarrhea/Dysentery","Pemba",0.0664448416084334
"Pemba","BFL_mix","Colorectal Cancer","Pemba",0
"Pemba","BFL_mix","Homicide","Pemba",0.160749917602299
"Pemba","BFL_mix","Breast Cancer","Pemba",0
"Pemba","BFL_mix","Leukemia/Lymphomas","Pemba",0
"Pemba","BFL_mix","Poisonings","Pemba",0.167050743449727
"Pemba","BFL_mix","Prostate Cancer","Pemba",0
"Pemba","BFL_mix","Esophageal Cancer","Pemba",0
"Pemba","BFL_mix","Stomach Cancer","Pemba",0
